,player_id,session,elo
1086,30,S3D5,974.4
1087,30,S3D6,974.4
1088,30,S3D7,974.4
1089,30,S3D8,974.4
1090,30,S3D9,974.4
1091,30,S3D10,974.4
1092,30,S3D11,974.4
1093,30,S3D12,974.4
1094,30,S4D1,974.4
1095,30,S4D2,974.4
1096,30,S4D3,974.4
1097,30,S4D4,974.4
1098,30,S4D5,974.4
1099,30,S4D6,974.4
1100,30,S4D7,974.4
1101,30,S4D8,974.4
1102,30,S4D9,974.4
1103,30,S4D10,974.4
1104,30,S4D11,974.4
1105,4,S1D1,1000
1106,4,S1D2,1000
1107,4,S1D3,1000
1108,4,S1D4,1000
1109,4,S1D5,1000
1110,4,S1D6,1000
1111,4,S1D7,1000
1112,4,S1D8,974.4
1113,4,S1D9,974.4
1114,4,S1D10,920
1115,4,S1D11,920
1116,4,S2D1,920
1117,4,S2D2,939.2
1118,4,S2D3,939.2
1119,4,S2D4,939.2
1120,4,S2D5,939.2
1121,4,S2D6,939.2
1122,4,S2D7,971.2
1123,4,S2D8,971.2
1124,4,S2D9,942.4
1125,4,S2D10,939.2
1126,4,S2D11,952
1127,4,S2D12,993.6
1128,4,S3D1,993.6
1129,4,S3D2,993.6
1130,4,S3D3,984
1131,4,S3D4,958.4
1132,4,S3D5,958.4
1133,4,S3D6,971.2
1134,4,S3D7,971.2
1135,4,S3D8,971.2
1136,4,S3D9,1016
1137,4,S3D10,1016
1138,4,S3D11,1035.2
1139,4,S3D12,1035.2
1140,4,S4D1,1048
1141,4,S4D2,1048
1142,4,S4D3,1044.8
1143,4,S4D4,1044.8
1144,4,S4D5,1044.8
1145,4,S4D6,1044.8
1146,4,S4D7,1009.6
1147,4,S4D8,1016
1148,4,S4D9,1016
1149,4,S4D10,1016
1150,4,S4D11,1016
1151,18,S1D1,1000
1152,18,S1D2,984
1153,18,S1D3,955.2
1154,18,S1D4,955.2
1155,18,S1D5,955.2
1156,18,S1D6,955.2
1157,18,S1D7,955.2
1158,18,S1D8,968
1159,18,S1D9,968
1160,18,S1D10,1108.8
1161,18,S1D11,1108.8
1162,18,S2D1,1035.2
1163,18,S2D2,1035.2
1164,18,S2D3,1035.2
1165,18,S2D4,1041.6
1166,18,S2D5,1041.6
1167,18,S2D6,1048
1168,18,S2D7,1048
1169,18,S2D8,1048
1170,18,S2D9,1048
1171,18,S2D10,1048
1172,18,S2D11,1038.4
1173,18,S2D12,1032
1174,18,S3D1,1064
1175,18,S3D2,1064
1176,18,S3D3,1064
1177,18,S3D4,1064
1178,18,S3D5,1064
1179,18,S3D6,1064
1180,18,S3D7,1092.8
1181,18,S3D8,1048
1182,18,S3D9,1080
1183,18,S3D10,1080
1184,18,S3D11,1080
1185,18,S3D12,1080
1186,18,S4D1,1080
1187,18,S4D2,1089.6
1188,18,S4D3,1089.6
1189,18,S4D4,1089.6
1190,18,S4D5,1060.8
1191,18,S4D6,1060.8
1192,18,S4D7,1060.8
1193,18,S4D8,1060.8
1194,18,S4D9,1054.4
1195,18,S4D10,1051.2
1196,18,S4D11,1051.2
1197,31,S1D1,1000
1198,31,S1D2,1000
1199,31,S1D3,1000
1200,31,S1D4,1000
1201,31,S1D5,1000
1202,31,S1D6,1000
1203,31,S1D7,1000
1204,31,S1D8,1000
1205,31,S1D9,974.4
1206,31,S1D10,974.4
1207,31,S1D11,974.4
1208,31,S2D1,974.4
1209,31,S2D2,974.4
1210,31,S2D3,948.8
1211,31,S2D4,948.8
1212,31,S2D5,948.8
1213,31,S2D6,948.8
1214,31,S2D7,948.8
1215,31,S2D8,948.8
1216,31,S2D9,948.8
1217,31,S2D10,948.8
1218,31,S2D11,948.8
1219,31,S2D12,948.8
1220,31,S3D1,948.8
1221,31,S3D2,948.8
1222,31,S3D3,948.8
1223,31,S3D4,948.8
1224,31,S3D5,948.8
1225,31,S3D6,948.8
1226,31,S3D7,948.8
1227,31,S3D8,948.8
1228,31,S3D9,948.8
1229,31,S3D10,948.8
1230,31,S3D11,948.8
1231,31,S3D12,948.8
1232,31,S4D1,948.8
1233,31,S4D2,948.8
1234,31,S4D3,948.8
1235,31,S4D4,948.8
1236,31,S4D5,948.8
1237,31,S4D6,948.8
1238,31,S4D7,948.8
1239,31,S4D8,948.8
1240,31,S4D9,948.8
1241,31,S4D10,948.8
1242,31,S4D11,948.8
1243,16,S1D1,968
1244,16,S1D2,968
1245,16,S1D3,974.4
1246,16,S1D4,961.6
1247,16,S1D5,952
1248,16,S1D6,926.4
1249,16,S1D7,942.4
1250,16,S1D8,942.4
1251,16,S1D9,942.4
1252,16,S1D10,942.4
1253,16,S1D11,939.2
1254,16,S2D1,958.4
1255,16,S2D2,971.2
1256,16,S2D3,929.6
1257,16,S2D4,929.6
1258,16,S2D5,980.8
1259,16,S2D6,1048
1260,16,S2D7,1086.4
1261,16,S2D8,1060.8
1262,16,S2D9,1060.8
1263,16,S2D10,1060.8
1264,16,S2D11,1083.2
1265,16,S2D12,1083.2
1266,16,S3D1,1041.6
1267,16,S3D2,1035.2
1268,16,S3D3,1019.2
1269,16,S3D4,1019.2
1270,16,S3D5,1022.4
1271,16,S3D6,1054.4
1272,16,S3D7,1054.4
1273,16,S3D8,1051.2
1274,16,S3D9,1051.2
1275,16,S3D10,1076.8
1276,16,S3D11,1089.6
1277,16,S3D12,1092.8
1278,16,S4D1,1092.8
1279,16,S4D2,1051.2
1280,16,S4D3,1076.8
1281,16,S4D4,1099.2
1282,16,S4D5,1102.4
1283,16,S4D6,1089.6
1284,16,S4D7,1089.6
1285,16,S4D8,1144
1286,16,S4D9,1144
1287,16,S4D10,1124.8
1288,16,S4D11,1112
1289,21,S1D1,1000
1290,21,S1D2,1000
1291,21,S1D3,1000
1292,21,S1D4,1000
1293,21,S1D5,1000
1294,21,S1D6,1000
1295,21,S1D7,1000
1296,21,S1D8,1000
1297,21,S1D9,1000
1298,21,S1D10,1000
1299,21,S1D11,1000
1300,21,S2D1,1000
1301,21,S2D2,1000
1302,21,S2D3,1000
1303,21,S2D4,1000
1304,21,S2D5,1000
1305,21,S2D6,1000
1306,21,S2D7,1000
1307,21,S2D8,1000
1308,21,S2D9,1000
1309,21,S2D10,1000
1310,21,S2D11,1000
1311,21,S2D12,1000
1312,21,S3D1,1000
1313,21,S3D2,1000
1314,21,S3D3,1000
1315,21,S3D4,1000
1316,21,S3D5,1000
1317,21,S3D6,1000
1318,21,S3D7,1000
1319,21,S3D8,1000
1320,21,S3D9,1000
1321,21,S3D10,1000
1322,21,S3D11,1000
1323,21,S3D12,1000
1324,21,S4D1,1000
1325,21,S4D2,1000
1326,21,S4D3,1003.2
1327,21,S4D4,1006.4
1328,21,S4D5,1006.4
1329,21,S4D6,1009.6
1330,21,S4D7,1009.6
1331,21,S4D8,1009.6
1332,21,S4D9,980.8
1333,21,S4D10,980.8
1334,21,S4D11,1025.6
1335,31,S1D1,1000
1336,31,S1D2,1000
1337,31,S1D3,1000
1338,31,S1D4,1000
1339,31,S1D5,1000
1340,31,S1D6,1000
1341,31,S1D7,1000
1342,31,S1D8,1000
1343,31,S1D9,1000
1344,31,S1D10,1000
1345,31,S1D11,1000
1346,31,S2D1,1000
1347,31,S2D2,1000
1348,31,S2D3,1000
1349,31,S2D4,1000
1350,31,S2D5,1000
1351,31,S2D6,1000
1352,31,S2D7,1000
1353,31,S2D8,1000
1354,31,S2D9,1000
1355,31,S2D10,990.4
1356,31,S2D11,929.6
1357,31,S2D12,929.6
1358,31,S3D1,929.6
1359,31,S3D2,929.6
1360,31,S3D3,929.6
1361,31,S3D4,929.6
1362,31,S3D5,929.6
1363,31,S3D6,929.6
1364,31,S3D7,916.8
1365,31,S3D8,916.8
1366,31,S3D9,916.8
1367,31,S3D10,916.8
1368,31,S3D11,916.8
1369,31,S3D12,916.8
1370,31,S4D1,916.8
1371,31,S4D2,916.8
1372,31,S4D3,916.8
1373,31,S4D4,916.8
1374,31,S4D5,916.8
1375,31,S4D6,916.8
1376,31,S4D7,916.8
1377,31,S4D8,916.8
1378,31,S4D9,916.8
1379,31,S4D10,916.8
1380,31,S4D11,916.8
1381,9,S1D1,1000
1382,9,S1D2,1000
1383,9,S1D3,1000
1384,9,S1D4,1000
1385,9,S1D5,1000
1386,9,S1D6,1000
1387,9,S1D7,1000
1388,9,S1D8,1000
1389,9,S1D9,1000
1390,9,S1D10,1000
1391,9,S1D11,1000
1392,9,S2D1,1000
1393,9,S2D2,1000
1394,9,S2D3,1000
1395,9,S2D4,1000
1396,9,S2D5,1000
1397,9,S2D6,1000
1398,9,S2D7,1000
1399,9,S2D8,1000
1400,9,S2D9,1000
1401,9,S2D10,1000
1402,9,S2D11,1000
1403,9,S2D12,1000
1404,9,S3D1,942.4
1405,9,S3D2,904
1406,9,S3D3,872
1407,9,S3D4,913.6
1408,9,S3D5,913.6
1409,9,S3D6,900.8
1410,9,S3D7,900.8
1411,9,S3D8,900.8
1412,9,S3D9,900.8
1413,9,S3D10,900.8
1414,9,S3D11,872
1415,9,S3D12,897.6
1416,9,S4D1,900.8
1417,9,S4D2,900.8
1418,9,S4D3,875.2
1419,9,S4D4,884.8
1420,9,S4D5,843.2
1421,9,S4D6,843.2
1422,9,S4D7,843.2
1423,9,S4D8,811.2
1424,9,S4D9,811.2
1425,9,S4D10,811.2
1426,9,S4D11,811.2
1427,33,S1D1,1000
1428,33,S1D2,1000
1429,33,S1D3,1000
1430,33,S1D4,1000
1431,33,S1D5,1000
1432,33,S1D6,1000
1433,33,S1D7,1000
1434,33,S1D8,1000
1435,33,S1D9,1000
1436,33,S1D10,1000
1437,33,S1D11,1000
1438,33,S2D1,1000
1439,33,S2D2,1000
1440,33,S2D3,1000
1441,33,S2D4,1000
1442,33,S2D5,1000
1443,33,S2D6,1000
1444,33,S2D7,1000
1445,33,S2D8,1006.4
1446,33,S2D9,1006.4
1447,33,S2D10,1006.4
1448,33,S2D11,1006.4
1449,33,S2D12,1006.4
1450,33,S3D1,1006.4
1451,33,S3D2,1006.4
1452,33,S3D3,1006.4
1453,33,S3D4,1006.4
1454,33,S3D5,1006.4
1455,33,S3D6,1006.4
1456,33,S3D7,1006.4
1457,33,S3D8,1006.4
1458,33,S3D9,1006.4
1459,33,S3D10,1006.4
1460,33,S3D11,1006.4
1461,33,S3D12,1006.4
1462,33,S4D1,1006.4
1463,33,S4D2,1006.4
1464,33,S4D3,1006.4
1465,33,S4D4,1006.4
1466,33,S4D5,1006.4
1467,33,S4D6,1006.4
1468,33,S4D7,1006.4
1469,33,S4D8,1006.4
1470,33,S4D9,1006.4
1471,33,S4D10,1006.4
1472,33,S4D11,1006.4
