season_id,scryfallId,card_name,games_played,games_won,game_win_rate
Season-6,120be808-ff3b-4fca-96a1-4db6b9825856,Quantum Riddler,19.0,7.0,0.3684210526315789
Season-6,139b90cd-8272-457a-be32-1298145345be,Watery Grave,0.0,0.0,0.0
Season-6,13c5a1ce-932a-4b3d-8b86-ed920e646afc,Satyr Wayfinder,10.0,6.0,0.6
Season-6,13f5bcdc-70bb-4d67-99e1-282f166ee4bf,Increasing Confusion,10.0,2.0,0.2
Season-6,14065271-d942-42a8-aa38-d8a622c0375d,Scrubland,0.0,0.0,0.0
Season-6,1453f92e-df2d-4789-aa1b-a5b5c51567d4,Preordain,0.0,0.0,0.0
Season-6,1571b584-9007-45ee-a3c3-6c72f227fee2,Mystical Tutor,8.0,2.0,0.25
Season-6,15c34f32-49d9-4a0d-83b2-28172f54fdd1,Crop Rotation,0.0,0.0,0.0
Season-6,15faa763-b897-4e86-b094-73f3236291a9,Verdant Catacombs,0.0,0.0,0.0
Season-6,162018eb-5483-4fa2-9c5a-abb639eecf91,"Kiki-Jiki, Mirror Breaker",0.0,0.0,0.0
Season-6,162e81d3-6cd4-4cb8-8ed8-cfbd8d34ca71,Mind Stone,0.0,0.0,0.0
Season-6,16448d95-ee21-4def-b880-26f6f159c213,Metamorphosis Fanatic,8.0,8.0,1.0
Season-6,16c8d2fa-54a7-46e8-980c-905258497c90,Arid Mesa,11.0,6.0,0.5454545454545454
Season-6,1716b4dd-9045-462b-b053-72de450a8cde,Blood Crypt,20.0,10.0,0.5
Season-6,17260fff-b239-4af4-9306-3236ae3fa5a5,Thundering Falls,0.0,0.0,0.0
Season-6,175b3d28-5c74-4972-9b5c-5e39762c78f4,Relic of Sauron,20.0,5.0,0.25
Season-6,17824929-f131-4b8d-addb-66c25323155e,Infernal Grasp,19.0,7.0,0.3684210526315789
Season-6,17db2b6a-eaa8-4a08-9e86-370bbd058574,Bayou,8.0,8.0,1.0
Season-6,17f28b16-da65-41a8-ba4f-f1c5e104aad6,Council's Judgment,0.0,0.0,0.0
Season-6,18092f68-b96e-4084-9eba-b240d2195d81,"Adeline, Resplendent Cathar",11.0,5.0,0.4545454545454545
Season-6,1834ac92-8b4e-4442-a834-acd580e1ef99,Jack-in-the-Mox,19.0,9.0,0.4736842105263157
Season-6,187b6719-e5ed-4615-a00b-3313ceca055b,Currency Converter,10.0,7.0,0.7
Season-6,18a3cca1-e50e-49b6-9e1a-f86640e3b177,Snuff Out,0.0,0.0,0.0
Season-6,18bd50f2-c3ba-4217-a2d5-bb771e199706,Vampiric Tutor,18.0,8.0,0.4444444444444444
Season-6,18ee486e-dc25-4de7-a71f-f11fdf100176,"Okoye, Mighty and Adored",10.0,6.0,0.6
Season-6,18f23daa-bc59-456a-8a28-3823e51bc74b,Night's Whisper,17.0,7.0,0.4117647058823529
Season-6,19477aca-b8db-4061-9a78-ebb189a9df22,Breeding Pool,10.0,6.0,0.6
Season-6,19557351-b65f-4b04-b971-66abdc07000a,Stoneforge Mystic,11.0,5.0,0.4545454545454545
Season-6,19adde22-e5eb-4815-beb6-c520b3274cc9,Lotus Cobra,0.0,0.0,0.0
Season-6,19d6834d-afa3-4747-a62d-0654f4d9729f,"Malcolm, Alluring Scoundrel",17.0,7.0,0.4117647058823529
Season-6,1a67768a-6cd9-4163-b941-752f29c87a8d,Basking Rootwalla,0.0,0.0,0.0
Season-6,1ac01fff-4de6-4783-9489-4127e25bc641,Prismatic Vista,20.0,13.0,0.65
Season-6,1af92296-455a-425e-9397-a96d09937767,Incinerate,0.0,0.0,0.0
Season-6,1b0fe46d-08d6-48c3-be0d-650d8d3d66af,Ideas Unbound,8.0,2.0,0.25
Season-6,1b406cc5-75c9-430a-83a2-de0f2a8aeae6,"Mole Man, Moloid Master",11.0,3.0,0.2727272727272727
Season-6,1bd3fa8a-6c50-4f7f-9ae3-0810eec5e3db,Reprieve,0.0,0.0,0.0
Season-6,1be9d9a4-d7ee-4854-abc2-85cabf993ec9,Archon of Cruelty,0.0,0.0,0.0
Season-6,1c0f2873-5849-4cab-855a-2fbbc41dbb6c,Chaos Defiler,8.0,8.0,1.0
Season-6,1c603751-1e2b-4c8e-a8d2-5c0876e7254f,Darkstar Augur,0.0,0.0,0.0
Season-6,1c7d50d6-b63a-4d8c-88fa-1d78ae693a45,Overgrown Tomb,21.0,10.0,0.4761904761904761
Season-6,1d7a1357-debd-49b0-9fd5-560d5b3f589e,Chromatic Star,9.0,4.0,0.4444444444444444
Season-6,1daf4348-05c5-4c55-bcf2-c7bec7988bfc,Plateau,20.0,14.0,0.7
Season-6,1dd64b1d-bcef-476c-bf0b-3ac7df7cbed3,"Nissa, Ascended Animist",10.0,5.0,0.5
Season-6,1e14e677-9bfa-4bcc-9772-8e7758d7538a,Sea Gate Stormcaller,18.0,5.0,0.2777777777777778
Season-6,1e2fee55-227b-4373-a3f7-b463f220033f,Tinker,0.0,0.0,0.0
Season-6,1e3e8085-cfcd-4e88-b441-4d1f8ac63904,Forth Eorlingas!,10.0,6.0,0.6
Season-6,1ee98955-4c47-4d45-9377-608dfa755337,Bone Shards,9.0,4.0,0.4444444444444444
Season-6,1f123ad6-fe84-4fed-9c0f-6b41921e9c26,Deceiver Exarch,0.0,0.0,0.0
Season-6,1f2f7d4b-aa65-42ed-a441-8e35be96743c,Orcish Lumberjack,10.0,6.0,0.6
Season-6,1f9fb33a-3b39-4aff-93b8-aedafe0ea694,Fanatic of Rhonas,0.0,0.0,0.0
Season-6,1fc6d14a-1328-4032-ad9e-cd85cd365bd3,Endurance,10.0,5.0,0.5
Season-6,207d5f12-fbc6-4c75-9d84-fd2f0023fbd0,Sneak Attack,18.0,15.0,0.8333333333333334
Season-6,209c591a-4ab2-4e89-9523-a7b766cf4e51,Ouroboroid,10.0,6.0,0.6
Season-6,21c950d7-b4f6-4902-8c9a-98f2933f9fa5,Adanto Vanguard,10.0,8.0,0.8
Season-6,224d904a-5972-4152-878a-9a922e7a55b6,"Titania, Protector of Argoth",10.0,5.0,0.5
Season-6,22924c44-5551-4a48-a574-dfef91a5d4d7,Anje's Ravager,0.0,0.0,0.0
Season-6,229a0d4a-3777-451d-a2fb-f1a2fdf8019f,Spara's Headquarters,11.0,5.0,0.4545454545454545
Season-6,22c26e44-e129-4c4d-b552-3cc8774ce1a4,Mox Poison,9.0,4.0,0.4444444444444444
Season-6,2398892d-28e9-4009-81ec-0d544af79d2b,Ancestral Recall,8.0,3.0,0.375
Season-6,2424f2c4-366b-42cf-bf4b-a8a5bfdd2c4b,Life // Death,0.0,0.0,0.0
Season-6,245cdc59-d560-4c10-b721-f51cc312e370,Mishra's Factory,20.0,7.0,0.35
Season-6,2462df62-fc35-47ed-9571-40452074dc6d,Traveling Chocobo,0.0,0.0,0.0
Season-6,247939d9-87e9-4f01-b223-fb4cfa7dbbe1,Mana Leak,21.0,8.0,0.3809523809523809
Season-6,24a5cc2c-0fbf-4a5f-b175-6e0ffd0d0787,Misty Rainforest,0.0,0.0,0.0
Season-6,24c0d87b-0049-4beb-b9cb-6f813b7aa7dc,Fable of the Mirror-Breaker // Reflection of Kiki-Jiki,10.0,8.0,0.8
Season-6,24da9431-7e52-44f5-bc18-2f2d8a4ca81e,Abrade,10.0,7.0,0.7
Season-6,2573e694-eaa0-42ca-b470-2ab507cbcec1,Moonshadow,20.0,7.0,0.35
Season-6,25b0b816-0583-44aa-9dc5-f3ff48993a51,Gaea's Cradle,10.0,5.0,0.5
Season-6,261ac92e-c61a-4c11-aa6a-9ae1cb703e5c,Dreams of Steel and Oil,0.0,0.0,0.0
Season-6,265522eb-4f6a-40e7-b374-3833fa63c80b,Formidable Speaker,10.0,7.0,0.7
Season-6,269ddd84-fdc4-4c94-b183-32ecec56967c,Sanguine Evangelist,20.0,9.0,0.45
Season-6,26c68473-70ca-40ba-b5c6-71ec30f88a2c,Damnation,11.0,3.0,0.2727272727272727
Season-6,26d40e03-6de4-4373-9fbf-04c1dd79e995,Jetmir's Garden,10.0,6.0,0.6
Season-6,28667c8b-d02c-4e57-a050-1549207b65d1,Thragtusk,0.0,0.0,0.0
Season-6,29632951-3c3d-478c-8c5a-9a34f30a5c28,Dauthi Voidwalker,9.0,4.0,0.4444444444444444
Season-6,2970683e-e69c-42cb-a067-34abd56fb42b,Elite Interceptor // Rejoinder,19.0,10.0,0.5263157894736842
Season-6,2a717b98-cdac-416d-bf6c-f6b6638e65d1,"Tamiyo, Inquisitive Student // Tamiyo, Seasoned Scholar",0.0,0.0,0.0
Season-6,2ae6828e-ff19-45db-8b59-61616353491f,Deceptive Landscape,9.0,4.0,0.4444444444444444
Season-6,2b20d3e1-62ef-44db-8109-a33d4fa3e7f1,Exploration,0.0,0.0,0.0
Season-6,2b5315a4-6a78-456f-8d5a-fea9d62f3f0e,Strip Mine,18.0,16.0,0.8888888888888888
Season-6,2b5801fb-2026-4f25-98bc-ebb2f99684b9,Undercity Sewers,9.0,4.0,0.4444444444444444
Season-6,2b73d294-6ab1-4051-9b0f-d8e335d37674,Unholy Heat,0.0,0.0,0.0
Season-6,2b74bb81-fb9a-40e5-a941-e517430b52f5,Indatha Triome,0.0,0.0,0.0
Season-6,2b9b0195-beda-403e-bc27-7ae3be9f318c,Temple Garden,10.0,6.0,0.6
Season-6,2ba70366-b6ae-423a-a8d8-29d2b8afd939,"Ivora, Insatiable Heir",0.0,0.0,0.0
Season-6,2be39749-ad6f-4160-99eb-c677eee7f1b2,Thraben Inspector,10.0,6.0,0.6
Season-6,2bf2da97-3331-4614-b4ff-f03d061500a7,Fire Covenant,8.0,8.0,1.0
Season-6,2c695df6-6bf2-4e6b-8500-e3116137ca27,Jacked Rabbit,11.0,5.0,0.4545454545454545
Season-6,2c723fc9-d5c9-4126-a9a6-f80c247a4b6b,Baloth Prime,10.0,5.0,0.5
Season-6,2d9b12cc-f616-4b52-91eb-a430e70f9251,Wrath of God,0.0,0.0,0.0
Season-6,2da5f3f8-5eef-498f-ba2c-2f3fbc3745aa,Ephemerate,0.0,0.0,0.0
Season-6,2dc16614-5cf8-444d-a5ae-cac25018af68,Burst Lightning,0.0,0.0,0.0
Season-6,2e139ad1-1079-49e9-babd-6399c44ad333,Seasoned Pyromancer,10.0,7.0,0.7
Season-6,2ef878cb-27b6-47d8-ad11-bd20529b0e7e,Cast into the Fire,10.0,6.0,0.6
Season-6,2f8f22fb-7291-4517-9b15-e98501f2856b,Splinter Twin,10.0,7.0,0.7
Season-6,30377bf0-d9b1-4c14-8dde-f74b1e02d604,Gilded Goose,10.0,5.0,0.5
Season-6,310a1c46-8331-4a09-9fcb-d942f8102364,Thoughtseize,8.0,8.0,1.0
Season-6,311a6257-dd77-4bb6-81cb-c8e7862350f3,Necromancy,11.0,3.0,0.2727272727272727
Season-6,3199907b-9f24-4554-942a-8ab5a7701717,"Night Nurse, Healer of Heroes",8.0,8.0,1.0
Season-6,3277ad99-5682-4baa-b106-de15721876a6,Glorybringer,0.0,0.0,0.0
Season-6,327cf118-cc92-4073-85d0-94d2a0a6989a,Scalding Tarn,10.0,6.0,0.6
Season-6,329a8738-3e17-403a-857a-0ba529ce8cd1,Walking Ballista,19.0,7.0,0.3684210526315789
Season-6,32a180dd-9641-4546-8940-9b21084f0c71,Lightning Bolt,10.0,7.0,0.7
Season-6,32aa6e33-221f-414c-9b51-850d97a7e051,Galvanic Discharge,10.0,6.0,0.6
Season-6,32e670da-7563-4f6a-a7db-4c126a440eb8,Erode,10.0,6.0,0.6
Season-6,333bf101-14e8-4753-99bc-9174f42c4122,Kinscaer Sentry,20.0,14.0,0.7
Season-6,33672990-4860-4aa6-ac1b-f9da66f5da59,Wurmcoil Engine,16.0,10.0,0.625
Season-6,33c59c04-4c0b-4a60-826e-3a7757d0b2a2,"Loot, the Pathfinder",0.0,0.0,0.0
Season-6,340c5799-4964-44dd-8c48-8f3f3aba5211,Badgermole Cub,20.0,11.0,0.55
Season-6,345a1c80-41d6-43b1-83ab-1aa56dd06b1b,Bitter Reunion,0.0,0.0,0.0
Season-6,345a4aee-5846-4ae9-9af1-4c8fe8d692ec,Winds of Abandon,8.0,8.0,1.0
Season-6,3462a3d0-5552-49fa-9eb7-100960c55891,"Oko, Thief of Crowns",11.0,5.0,0.4545454545454545
Season-6,35f1a6ba-e46f-44fb-93f4-fb883d677b36,Baleful Mastery,21.0,8.0,0.3809523809523809
Season-6,361c2f3b-f04e-446b-a683-9195e238daf0,Iron Man Armor,10.0,3.0,0.3
Season-6,37478625-dd07-476d-bd9b-b2e0d71ac0d1,Abundant Countryside,0.0,0.0,0.0
Season-6,377cee38-e769-47b0-abd5-0f528600f36a,Badlands,10.0,3.0,0.3
Season-6,37a497b8-e908-4ddc-996e-a8470df72afb,Super Shredder,0.0,0.0,0.0
Season-6,37cb5599-7d2c-48e9-978b-902a01a74bde,Sinkhole Surveyor,9.0,4.0,0.4444444444444444
Season-6,37dbe1a3-3c44-452b-9fb9-37f5d793d0b5,Memory Jar,8.0,2.0,0.25
Season-6,39c431d7-d94b-46c4-bb89-f3db56214ab4,Elvish Reclaimer,0.0,0.0,0.0
Season-6,3a2d7cf9-dddb-4de3-b4f2-c52e3ec8fb4b,Brain Freeze,0.0,0.0,0.0
Season-6,3a9d1082-a862-45d4-9e5e-392e879fead6,Zuran Orb,10.0,5.0,0.5
Season-6,3a9df9dd-a480-406c-ba28-94895fbfb574,"Galactus, Devourer of Worlds",11.0,3.0,0.2727272727272727
Season-6,3b1e92b4-6e53-4dba-a572-c67e01965ac5,Abrupt Decay,0.0,0.0,0.0
Season-6,3b5233ff-03bc-4053-9b49-c4185c2de38d,Restoration Angel,8.0,8.0,1.0
Season-6,3b6e5956-f795-451b-bb24-56462d1ced27,Umezawa's Jitte,0.0,0.0,0.0
Season-6,3bd1ec98-8188-4649-899e-b0972509fc7e,Firebolt,10.0,2.0,0.2
Season-6,3c02b8ee-84cb-44cb-ba14-9e725a9d03ee,Ponder,20.0,9.0,0.45
Season-6,3c3ac3dd-35db-447f-8674-37b4680a1ef7,Leyline Binding,11.0,5.0,0.4545454545454545
Season-6,3c7474e1-cfae-4867-a11a-d5cf9ff7ea5f,Mind's Desire,8.0,2.0,0.25
Season-6,3ca1e1de-b916-445f-b3b2-0f4d0cc7ceeb,Stern Scolding,0.0,0.0,0.0
Season-6,3d8ca18d-9099-4f1e-95c1-f04da58a26bd,"Gut, True Soul Zealot",20.0,14.0,0.7
Season-6,3e1766e9-2fa7-4446-a255-7beea1467ece,Lion Sash,10.0,8.0,0.8
Season-6,3ee3945e-5089-4751-b7b3-5961c39d2a33,Nethergoyf,0.0,0.0,0.0
Season-6,3f3c77ad-fce8-4506-90e1-7ef71552a71c,Wheel of Fortune,0.0,0.0,0.0
Season-6,3faa8c5e-9e1b-4cee-b322-a033bf33dcbc,Hymn to Tourach,0.0,0.0,0.0
Season-6,400382a4-aea2-4827-b06a-1b0b3745908b,Noble Hierarch,10.0,5.0,0.5
Season-6,40f0ecf7-f49e-46ff-aa5b-9ff5361b72c5,Genemorph Imago,11.0,5.0,0.4545454545454545
Season-6,415ff6a5-61ef-4b37-ae08-e44476300d4a,Fire Magic,8.0,8.0,1.0
Season-6,416d2d51-8f29-4e95-b037-e8c32b081e6c,Mana Drain,10.0,2.0,0.2
Season-6,41e108a5-4e2f-42cf-9ea1-87bf3c0a2b7f,"Nissa, Who Shakes the World",10.0,5.0,0.5
Season-6,424af0d0-398c-4d78-9ad5-2171bf1bcbd1,Nova Hellkite,0.0,0.0,0.0
Season-6,43aa7e35-55ee-4e02-a8aa-ea2b267055d1,Woodfall Primus,10.0,5.0,0.5
Season-6,43fe9c6d-4fa2-4f9a-9025-1bf12fe7ed9f,Hollow One,0.0,0.0,0.0
Season-6,441f8b2f-c8cb-4340-a92f-116c2276e906,Frantic Search,8.0,2.0,0.25
Season-6,44afd414-cc69-4888-ba12-7ea87e60b1f7,Craterhoof Behemoth,21.0,9.0,0.4285714285714285
Season-6,45026d57-0324-4312-8b86-2e7d4f581ee9,Marsh Flats,20.0,8.0,0.4
Season-6,453de664-0f09-4772-a626-51d58d1173f3,Cogwork Librarian,0.0,0.0,0.0
Season-6,45fd6e91-df76-497f-b642-33dc3d5f6a5a,Mox Ruby,8.0,2.0,0.25
Season-6,4686bbb9-517f-4cce-aa7a-5db41e22c02b,High Tide,8.0,2.0,0.25
Season-6,4720b4f2-e6af-4223-9250-a0ed21ed5693,Pest Infestation,0.0,0.0,0.0
Season-6,47a6234f-309f-4e03-9263-66da48b57153,Solitude,20.0,14.0,0.7
Season-6,47d6093b-b1b6-4956-8bfd-02cce899f832,Flow State,10.0,2.0,0.2
Season-6,490eb213-9ae2-4b45-abec-6f1dfc83792a,Cori-Steel Cutter,10.0,3.0,0.3
Season-6,492b368b-de32-45c1-8459-238aae54f9fc,Unmarked Grave,0.0,0.0,0.0
Season-6,493a5ca7-5f90-4af4-b6db-43ae09a2f2c9,Dark Ritual,0.0,0.0,0.0
Season-6,49bb0ad3-1082-41f1-82a4-52a4006cc9b6,"Leovold, Emissary of Trest",0.0,0.0,0.0
Season-6,49cd4efa-4df4-4257-9a42-60330f7781e2,Town Greeter,0.0,0.0,0.0
Season-6,4a1f905f-1d55-4d02-9d24-e58070793d3f,"Atraxa, Grand Unifier",10.0,7.0,0.7
Season-6,4a706ecf-3277-40e3-871c-4ba4ead16e20,Wrenn and Six,0.0,0.0,0.0
Season-6,4acaef84-55d1-43dc-b10a-696182e6709b,Repeal,0.0,0.0,0.0
Season-6,4acf970d-d2d7-413d-aba7-587ee53d8d5c,Stomping Ground,10.0,5.0,0.5
Season-6,4b0bd07e-cf80-4d64-af29-f4cec6632b3e,Perilous Landscape,11.0,5.0,0.4545454545454545
Season-6,4b4956a2-9a39-4152-9c98-70e4b2acfa26,Miscalculation,20.0,9.0,0.45
Season-6,4ba8325a-1203-4125-9111-94d9e2b1f14b,"Squee, Goblin Nabob",0.0,0.0,0.0
Season-6,4c732dc7-dd6b-4cc1-bbe0-ff3b1d2c7419,Animate Dead,0.0,0.0,0.0
Season-6,4cbdacc1-7a1b-4633-85f5-eb50c2bf406d,Snapcaster Mage,19.0,8.0,0.4210526315789473
Season-6,4ced112a-e775-4f97-97b3-74877e9dce12,Dragon's Rage Channeler,10.0,2.0,0.2
Season-6,4d9dbadd-c1b6-44fe-92ac-6f69d7178342,Talisman of Creativity,10.0,3.0,0.3
Season-6,4df8aabc-7fcb-4b7b-980b-18f499e6c170,Hullbreacher,20.0,10.0,0.5
Season-6,4e117771-5a8b-4812-b487-32ba34b7f724,Giver of Runes,20.0,14.0,0.7
Season-6,4e4fb50c-a81f-44d3-93c5-fa9a0b37f617,"Omnath, Locus of Creation",11.0,5.0,0.4545454545454545
Season-6,4e76d04a-0038-4b5b-a026-3056ee940da9,Cloud of Faeries,8.0,2.0,0.25
Season-6,4ecbca71-9a1d-44c5-b709-d6f565941d5e,Skycoach Conductor // All Aboard,11.0,5.0,0.4545454545454545
Season-6,504a69eb-3c2d-4bb1-b117-252b15acf0c2,Mana Confluence,8.0,3.0,0.375
Season-6,50bc0f5b-7421-45b9-af85-86dd9821b7d8,Soulherder,0.0,0.0,0.0
Season-6,51eb9f05-9d5a-4196-9329-626ce4793c42,Vengevine,11.0,3.0,0.2727272727272727
Season-6,52000066-a8cd-418f-98d2-30354b959b32,Turnabout,0.0,0.0,0.0
Season-6,5260f8ae-805b-4eae-badf-62de0f768867,Hedge Maze,11.0,5.0,0.4545454545454545
Season-6,52eef0d6-24b7-40b7-8403-e8e863d0cd55,"Bristly Bill, Spine Sower",10.0,6.0,0.6
Season-6,53d4fd57-74b6-42c7-88b1-110e5a8dfc3c,Spell Pierce,10.0,3.0,0.3
Season-6,5427d8a6-ac9e-4e50-bd39-81713b2ade25,Fatal Push,10.0,5.0,0.5
Season-6,543d55cb-3a6b-4620-af25-10ae74ed32c4,Worldspine Wurm,11.0,3.0,0.2727272727272727
Season-6,54a3ea87-005e-4985-b2a5-21711d0b71c0,Springheart Nantuko,10.0,5.0,0.5
Season-6,54f449ff-4025-465e-9ec5-a5cf42c4c9d3,Xander's Lounge,16.0,5.0,0.3125
Season-6,551c0a45-9515-4e51-84e5-79703832a661,Expedition Map,0.0,0.0,0.0
Season-6,55707746-da6e-46e5-a5ca-7ac843fdc38e,"Phelia, Exuberant Shepherd",10.0,8.0,0.8
Season-6,55a14f30-4ff9-4472-90a6-c3139f1c18e5,"Kaito, Bane of Nightmares",9.0,4.0,0.4444444444444444
Season-6,564caf57-4ba5-4993-a35e-945699c94eb7,Toxic Deluge,8.0,8.0,1.0
Season-6,568dd5a6-86f4-4039-87d7-812120c8ab94,Triplicate Titan,10.0,5.0,0.5
Season-6,56995b84-2307-4955-9c7c-dc4f04acdc07,Inquisition of Kozilek,8.0,8.0,1.0
Season-6,57fb0fa7-0c5c-4a75-9461-c51403c30282,Foreboding Landscape,0.0,0.0,0.0
Season-6,58c1e824-c8a9-4312-8e4c-a29a26d189a4,"Ugin, the Spirit Dragon",0.0,0.0,0.0
Season-6,58c9e9a7-e170-4361-b7d5-22fc0771c489,Urza's Bauble,10.0,2.0,0.2
Season-6,5a077de0-1893-40d0-a499-ee2e6e2258f1,Legion Extruder,10.0,2.0,0.2
Season-6,5ab21006-7f61-49e0-8b6a-0397c5d4c3bd,Imperial Seal,10.0,5.0,0.5
Season-6,5ad36fb2-c44e-4085-ba0d-54277841ad3a,Lurrus of the Dream-Den,17.0,7.0,0.4117647058823529
Season-6,5b8ba842-c662-4686-bca3-93ddb7fa11a6,Mother of Runes,10.0,6.0,0.6
Season-6,5cb76266-ae50-4bbc-8f96-d98f309b02d3,"Teferi, Time Raveler",11.0,6.0,0.5454545454545454
Season-6,5d10b752-d9cb-419d-a5c4-d4ee1acb655e,"Teferi, Hero of Dominaria",0.0,0.0,0.0
Season-6,5d98073e-2828-4365-a8d6-f631aac0cca9,The Astonishing Ant-Man,0.0,0.0,0.0
Season-6,5da578b8-19e6-4068-9336-e7cd33c585f1,Retrofitter Foundry,0.0,0.0,0.0
Season-6,5dd72697-24be-42c7-a6d9-a837bdbd4662,Grim Lavamancer,0.0,0.0,0.0
Season-6,5f1cdcba-a04a-4a2f-8bc1-0dd7fa03754d,Exhume,10.0,5.0,0.5
Season-6,5f608efc-0dbc-4cc3-aadd-ed473bfc29ab,Portal to Phyrexia,8.0,2.0,0.25
Season-6,5f6927e1-c580-483a-8e2a-6e2deb74800e,Mox Jet,20.0,13.0,0.65
Season-6,605c2218-9d12-4ac3-a721-fca590b89847,Karakas,0.0,0.0,0.0
Season-6,60aed76e-2265-471d-8e41-1d8605603b78,Hildibrand Manderville // Gentleman's Rise,17.0,7.0,0.4117647058823529
Season-6,60d0e6a6-629a-45a7-bfcb-25ba7156788b,Elvish Mystic,10.0,6.0,0.6
Season-6,61237530-ad49-469c-a952-67c92315708e,Jennifer Walters // The Sensational She-Hulk,11.0,5.0,0.4545454545454545
Season-6,612b2e6e-fe8d-49ad-b845-6fa7fa59ffd1,Concealing Curtains // Revealing Eye,0.0,0.0,0.0
Season-6,6151b583-3aa7-4be8-9d05-d5e53f19c6c9,Fastbond,0.0,0.0,0.0
Season-6,6171e136-1167-4329-acb2-6853d3a814e5,Goblin Welder,0.0,0.0,0.0
Season-6,61a28870-cf78-4323-9d82-cee764067764,Lightning Greaves,11.0,5.0,0.4545454545454545
Season-6,62b3f560-262b-4bc3-9aef-535fd7082c28,Vaultborn Tyrant,21.0,8.0,0.3809523809523809
Season-6,63af3c26-5b1f-46f6-9aa2-036c615bf5ea,Flash,10.0,5.0,0.5
Season-6,63c59228-c742-4abd-b4d7-9f7880190e95,Windswept Heath,18.0,9.0,0.5
Season-6,63ce0909-7d7d-410d-ab6c-c87fa3e23877,"Black Widow, Super Spy",8.0,3.0,0.375
Season-6,641b21e1-9188-4bc3-96e8-cda2acbc5ed5,Time Spiral,11.0,6.0,0.5454545454545454
Season-6,64a5d494-efa1-446b-bebe-2ad36e154376,"Ugin, Eye of the Storms",18.0,5.0,0.2777777777777778
Season-6,652236c2-84ef-45e4-b5fc-ed6170bc3d6c,Meticulous Archive,17.0,7.0,0.4117647058823529
Season-6,661fc907-7003-45c6-820c-9616e9a71c30,Seething Landscape,17.0,7.0,0.4117647058823529
Season-6,66d80dd1-b944-4cb2-8578-b4dbcabbbc1e,Ophiomancer,9.0,4.0,0.4444444444444444
Season-6,671c008a-8ff8-42d7-9e03-6d8a9ddace67,Faithless Looting,0.0,0.0,0.0
Season-6,672b9b16-daef-44e6-9a3a-cfd9f3c78bc7,Pentad Prism,8.0,8.0,1.0
Season-6,68841ca8-a043-4f30-9a17-e983ed960bc2,Demonic Tutor,20.0,10.0,0.5
Season-6,68924203-c3d9-41ce-8ca8-c6dd491eb3ca,Psychic Frog,18.0,8.0,0.4444444444444444
Season-6,68c72226-6f52-4322-8b14-18737293dfa0,Bloodstained Mire,18.0,15.0,0.8333333333333334
Season-6,6920c895-bc98-4871-a53f-219fa27a74e5,Occult Epiphany,0.0,0.0,0.0
Season-6,69490262-afc2-4692-8fac-b771a972c8f8,Volcanic Spite,0.0,0.0,0.0
Season-6,6989018c-37b1-4282-a4af-9cc97f160b4d,Oliphaunt,8.0,8.0,1.0
Season-6,69af2825-18c2-4463-b6ba-42eaa070ccc1,"Grist, the Hunger Tide",11.0,3.0,0.2727272727272727
Season-6,69c1b656-1d67-499c-bf0f-417682a86c7d,Shadowy Backstreet,8.0,3.0,0.375
Season-6,69c68c95-b788-43b1-9f22-1b22c5a00b25,Deep-Cavern Bat,0.0,0.0,0.0
Season-6,6a058e68-70af-4a64-859c-c881e5578368,Chrome Mox,10.0,6.0,0.6
Season-6,6ade6918-6d1d-448d-ab56-93996051e9a9,Sage of the Skies,0.0,0.0,0.0
Season-6,6cc73d16-5ed7-4104-91f6-0997a2080e2e,Embereth Shieldbreaker // Battle Display,0.0,0.0,0.0
Season-6,6da09e6a-2965-4855-bd41-41b41ba188fb,Through the Breach,0.0,0.0,0.0
Season-6,6efb6a69-562c-4d95-858d-b067444cfd7e,Palantír of Orthanc,0.0,0.0,0.0
Season-6,6f26faca-f338-4ce5-a218-6a61d40fc50a,Tendrils of Agony,0.0,0.0,0.0
Season-6,6f2cec5d-50ea-4d0f-8925-eba06222d015,"Shelinda, Yevon Acolyte",10.0,6.0,0.6
Season-6,6fd672bb-18cf-44e3-8dda-5310b1e0fffe,Godless Shrine,9.0,4.0,0.4444444444444444
Season-6,70e33f45-7d47-423b-a123-8541f1d1afb4,Lingering Souls,9.0,4.0,0.4444444444444444
Season-6,70e64028-ae96-4950-aa6c-9d347409fad3,Force Spike,17.0,7.0,0.4117647058823529
Season-6,7127164d-f2a3-4d79-b6db-93507ff5ab47,Bitterbloom Bearer,9.0,4.0,0.4444444444444444
Season-6,71384418-173a-4f77-adab-56e52fa23692,Delighted Halfling,20.0,12.0,0.6
Season-6,71a6701f-40f1-43ef-bff5-a5907fd67cd6,"Lorehold, the Historian",0.0,0.0,0.0
Season-6,729daf0e-b822-41bd-a908-ca8ec34032f0,Tropical Island,11.0,5.0,0.4545454545454545
Season-6,72c6d541-e2cb-4d6e-acac-90a8f53b7006,Elegant Parlor,0.0,0.0,0.0
Season-6,73a065e3-b530-4e62-ab3c-4f6f908184ec,"Elspeth, Storm Slayer",20.0,14.0,0.7
Season-6,73cc6df4-3564-4ace-bf8a-eac3e62d725a,Ursine Monstrosity,10.0,5.0,0.5
Season-6,748e6a61-9c1f-4225-9f04-e54002f63ac3,Savai Triome,20.0,13.0,0.65
Season-6,74d29b3d-f588-431d-bf4e-f7215683ab39,Tangle Wire,10.0,5.0,0.5
Season-6,758f95f8-bcb0-43ae-b474-56ebd855951e,Lion's Eye Diamond,10.0,2.0,0.2
