season_id,scryfallId,archetype,count
Season-4,3ee3945e-5089-4751-b7b3-5961c39d2a33,Aggro-Combo,1
Season-4,3ee3945e-5089-4751-b7b3-5961c39d2a33,Combo,3
Season-4,3ee3945e-5089-4751-b7b3-5961c39d2a33,Control,1
Season-4,3f3c77ad-fce8-4506-90e1-7ef71552a71c,Aggro,1
Season-4,3f3c77ad-fce8-4506-90e1-7ef71552a71c,Combo,6
Season-4,3f3c77ad-fce8-4506-90e1-7ef71552a71c,Combo-Control,2
Season-4,3faa8c5e-9e1b-4cee-b322-a033bf33dcbc,Aggro-Control (Tempo),1
Season-4,3faa8c5e-9e1b-4cee-b322-a033bf33dcbc,Combo,2
Season-4,3faa8c5e-9e1b-4cee-b322-a033bf33dcbc,Control,1
Season-4,400382a4-aea2-4827-b06a-1b0b3745908b,Aggro-Combo,4
Season-4,400382a4-aea2-4827-b06a-1b0b3745908b,Aggro-Control (Tempo),2
Season-4,400382a4-aea2-4827-b06a-1b0b3745908b,Combo,2
Season-4,400382a4-aea2-4827-b06a-1b0b3745908b,Combo-Control,2
Season-4,400382a4-aea2-4827-b06a-1b0b3745908b,Control,2
Season-4,416d2d51-8f29-4e95-b037-e8c32b081e6c,Aggro-Control (Tempo),2
Season-4,416d2d51-8f29-4e95-b037-e8c32b081e6c,Combo,4
Season-4,416d2d51-8f29-4e95-b037-e8c32b081e6c,Control,2
Season-4,41e108a5-4e2f-42cf-9ea1-87bf3c0a2b7f,Aggro,1
Season-4,41e108a5-4e2f-42cf-9ea1-87bf3c0a2b7f,Aggro-Combo,3
Season-4,41e108a5-4e2f-42cf-9ea1-87bf3c0a2b7f,Combo-Control,1
Season-4,41e108a5-4e2f-42cf-9ea1-87bf3c0a2b7f,Control-Aggro (Midrange),2
Season-4,4216656e-90e8-45fc-a0f6-0d0d79d0a021,Aggro-Control (Tempo),1
Season-4,4216656e-90e8-45fc-a0f6-0d0d79d0a021,Combo,5
Season-4,4216656e-90e8-45fc-a0f6-0d0d79d0a021,Combo-Control,1
Season-4,4216656e-90e8-45fc-a0f6-0d0d79d0a021,Control,1
Season-4,43aa7e35-55ee-4e02-a8aa-ea2b267055d1,Aggro,1
Season-4,43aa7e35-55ee-4e02-a8aa-ea2b267055d1,Combo,6
Season-4,43aa7e35-55ee-4e02-a8aa-ea2b267055d1,Combo-Control,1
Season-4,441f8b2f-c8cb-4340-a92f-116c2276e906,Combo,5
Season-4,441f8b2f-c8cb-4340-a92f-116c2276e906,Combo-Control,1
Season-4,441f8b2f-c8cb-4340-a92f-116c2276e906,Control,1
Season-4,44afd414-cc69-4888-ba12-7ea87e60b1f7,Aggro,1
Season-4,44afd414-cc69-4888-ba12-7ea87e60b1f7,Aggro-Combo,5
Season-4,45026d57-0324-4312-8b86-2e7d4f581ee9,Aggro,2
Season-4,45026d57-0324-4312-8b86-2e7d4f581ee9,Combo,1
Season-4,45026d57-0324-4312-8b86-2e7d4f581ee9,Combo-Control,3
Season-4,45026d57-0324-4312-8b86-2e7d4f581ee9,Control,3
Season-4,45026d57-0324-4312-8b86-2e7d4f581ee9,Control-Aggro (Midrange),2
Season-4,45fd6e91-df76-497f-b642-33dc3d5f6a5a,Aggro,3
Season-4,45fd6e91-df76-497f-b642-33dc3d5f6a5a,Aggro-Combo,1
Season-4,45fd6e91-df76-497f-b642-33dc3d5f6a5a,Aggro-Control (Tempo),1
Season-4,45fd6e91-df76-497f-b642-33dc3d5f6a5a,Combo,4
Season-4,45fd6e91-df76-497f-b642-33dc3d5f6a5a,Control,1
Season-4,45fd6e91-df76-497f-b642-33dc3d5f6a5a,Control-Aggro (Midrange),1
Season-4,4720b4f2-e6af-4223-9250-a0ed21ed5693,Aggro,1
Season-4,4720b4f2-e6af-4223-9250-a0ed21ed5693,Combo,3
Season-4,4720b4f2-e6af-4223-9250-a0ed21ed5693,Combo-Control,3
Season-4,4720b4f2-e6af-4223-9250-a0ed21ed5693,Control,1
Season-4,4720b4f2-e6af-4223-9250-a0ed21ed5693,Control-Aggro (Midrange),1
Season-4,47a6234f-309f-4e03-9263-66da48b57153,Aggro,4
Season-4,47a6234f-309f-4e03-9263-66da48b57153,Aggro-Control (Tempo),1
Season-4,47a6234f-309f-4e03-9263-66da48b57153,Combo-Control,1
Season-4,47a6234f-309f-4e03-9263-66da48b57153,Control,4
Season-4,47c8e6c4-450b-4f8b-b897-5808fe935a90,Aggro,3
Season-4,47c8e6c4-450b-4f8b-b897-5808fe935a90,Combo-Control,1
Season-4,4820d223-4ea1-4850-931c-3d2ab5eb003b,Aggro-Combo,1
Season-4,4820d223-4ea1-4850-931c-3d2ab5eb003b,Combo-Control,1
Season-4,4820d223-4ea1-4850-931c-3d2ab5eb003b,Control-Aggro (Midrange),1
Season-4,486d7edc-d983-41f0-8b78-c99aecd72996,Aggro-Control (Tempo),1
Season-4,486d7edc-d983-41f0-8b78-c99aecd72996,Combo,2
Season-4,486d7edc-d983-41f0-8b78-c99aecd72996,Control,1
Season-4,487116ab-b885-406b-aa54-56cb67eb3ca5,Aggro,1
Season-4,487116ab-b885-406b-aa54-56cb67eb3ca5,Aggro-Combo,3
Season-4,487116ab-b885-406b-aa54-56cb67eb3ca5,Combo-Control,1
Season-4,487116ab-b885-406b-aa54-56cb67eb3ca5,Control,1
Season-4,492b368b-de32-45c1-8459-238aae54f9fc,Combo,6
Season-4,493a5ca7-5f90-4af4-b6db-43ae09a2f2c9,Combo,6
Season-4,493a5ca7-5f90-4af4-b6db-43ae09a2f2c9,Control,3
Season-4,49bb0ad3-1082-41f1-82a4-52a4006cc9b6,Combo,2
Season-4,49bb0ad3-1082-41f1-82a4-52a4006cc9b6,Combo-Control,1
Season-4,49bb0ad3-1082-41f1-82a4-52a4006cc9b6,Control,2
Season-4,4a08ca06-58db-4ce6-b490-be4bea8956a1,Combo,5
Season-4,4a0bb5dc-75a6-4bd6-81f8-611197fb0fba,Combo,4
Season-4,4a0bb5dc-75a6-4bd6-81f8-611197fb0fba,Control-Aggro (Midrange),1
Season-4,4a1f905f-1d55-4d02-9d24-e58070793d3f,Aggro-Combo,1
Season-4,4a1f905f-1d55-4d02-9d24-e58070793d3f,Combo,7
Season-4,4a1f905f-1d55-4d02-9d24-e58070793d3f,Combo-Control,1
Season-4,4a1f905f-1d55-4d02-9d24-e58070793d3f,Control,1
Season-4,4a706ecf-3277-40e3-871c-4ba4ead16e20,Aggro,1
Season-4,4a706ecf-3277-40e3-871c-4ba4ead16e20,Combo,1
Season-4,4a706ecf-3277-40e3-871c-4ba4ead16e20,Combo-Control,4
Season-4,4a706ecf-3277-40e3-871c-4ba4ead16e20,Control,2
Season-4,4acaef84-55d1-43dc-b10a-696182e6709b,Aggro-Control (Tempo),2
Season-4,4acaef84-55d1-43dc-b10a-696182e6709b,Combo,1
Season-4,4acaef84-55d1-43dc-b10a-696182e6709b,Control,4
Season-4,4acf970d-d2d7-413d-aba7-587ee53d8d5c,Aggro,4
Season-4,4acf970d-d2d7-413d-aba7-587ee53d8d5c,Combo,1
Season-4,4acf970d-d2d7-413d-aba7-587ee53d8d5c,Combo-Control,1
Season-4,4acf970d-d2d7-413d-aba7-587ee53d8d5c,Control,3
Season-4,4acf970d-d2d7-413d-aba7-587ee53d8d5c,Control-Aggro (Midrange),1
Season-4,4b0bd07e-cf80-4d64-af29-f4cec6632b3e,Aggro-Control (Tempo),1
Season-4,4b0bd07e-cf80-4d64-af29-f4cec6632b3e,Combo,1
Season-4,4b0bd07e-cf80-4d64-af29-f4cec6632b3e,Combo-Control,1
Season-4,4b4956a2-9a39-4152-9c98-70e4b2acfa26,Aggro-Control (Tempo),2
Season-4,4b4956a2-9a39-4152-9c98-70e4b2acfa26,Combo,3
Season-4,4b4956a2-9a39-4152-9c98-70e4b2acfa26,Combo-Control,4
Season-4,4b4956a2-9a39-4152-9c98-70e4b2acfa26,Control,3
Season-4,4c6cf93a-d073-48ac-88db-c46bf3e10beb,Aggro,5
Season-4,4c6cf93a-d073-48ac-88db-c46bf3e10beb,Combo,1
Season-4,4c6cf93a-d073-48ac-88db-c46bf3e10beb,Control,1
Season-4,4c732dc7-dd6b-4cc1-bbe0-ff3b1d2c7419,Combo,8
Season-4,4c732dc7-dd6b-4cc1-bbe0-ff3b1d2c7419,Combo-Control,1
Season-4,4c732dc7-dd6b-4cc1-bbe0-ff3b1d2c7419,Control,1
Season-4,4cbdacc1-7a1b-4633-85f5-eb50c2bf406d,Aggro-Control (Tempo),1
Season-4,4cbdacc1-7a1b-4633-85f5-eb50c2bf406d,Combo,2
Season-4,4cbdacc1-7a1b-4633-85f5-eb50c2bf406d,Control,5
Season-4,4ced112a-e775-4f97-97b3-74877e9dce12,Aggro,2
Season-4,4ced112a-e775-4f97-97b3-74877e9dce12,Aggro-Combo,1
Season-4,4ced112a-e775-4f97-97b3-74877e9dce12,Combo,2
Season-4,4ced112a-e775-4f97-97b3-74877e9dce12,Control-Aggro (Midrange),1
Season-4,4df8aabc-7fcb-4b7b-980b-18f499e6c170,Aggro-Control (Tempo),1
Season-4,4df8aabc-7fcb-4b7b-980b-18f499e6c170,Combo,5
Season-4,4df8aabc-7fcb-4b7b-980b-18f499e6c170,Combo-Control,1
Season-4,4df8aabc-7fcb-4b7b-980b-18f499e6c170,Control,3
Season-4,4e117771-5a8b-4812-b487-32ba34b7f724,Aggro,7
Season-4,4e117771-5a8b-4812-b487-32ba34b7f724,Combo-Control,1
Season-4,4e117771-5a8b-4812-b487-32ba34b7f724,Control,1
Season-4,4e117771-5a8b-4812-b487-32ba34b7f724,Control-Aggro (Midrange),1
Season-4,4e4b6e22-93b2-4896-bba5-0ceaa5d8ea3c,Combo,1
Season-4,4e4fb50c-a81f-44d3-93c5-fa9a0b37f617,Combo-Control,4
Season-4,4e4fb50c-a81f-44d3-93c5-fa9a0b37f617,Control,3
Season-4,4f84b838-b8f1-4b9a-a19f-479594f9d427,Aggro-Control (Tempo),1
Season-4,4f84b838-b8f1-4b9a-a19f-479594f9d427,Combo-Control,1
Season-4,4f84b838-b8f1-4b9a-a19f-479594f9d427,Control,1
Season-4,4f84b838-b8f1-4b9a-a19f-479594f9d427,Control-Aggro (Midrange),2
Season-4,504a69eb-3c2d-4bb1-b117-252b15acf0c2,Aggro,1
Season-4,504a69eb-3c2d-4bb1-b117-252b15acf0c2,Aggro-Control (Tempo),1
Season-4,504a69eb-3c2d-4bb1-b117-252b15acf0c2,Combo,3
Season-4,504a69eb-3c2d-4bb1-b117-252b15acf0c2,Combo-Control,2
Season-4,504a69eb-3c2d-4bb1-b117-252b15acf0c2,Control,2
Season-4,50bc0f5b-7421-45b9-af85-86dd9821b7d8,Control,3
Season-4,522aa72b-2b8c-484c-872b-f082101cee35,Aggro,5
Season-4,522aa72b-2b8c-484c-872b-f082101cee35,Aggro-Control (Tempo),1
Season-4,522aa72b-2b8c-484c-872b-f082101cee35,Combo-Control,1
Season-4,522aa72b-2b8c-484c-872b-f082101cee35,Control,3
Season-4,522aa72b-2b8c-484c-872b-f082101cee35,Control-Aggro (Midrange),1
Season-4,5260f8ae-805b-4eae-badf-62de0f768867,Combo,1
Season-4,5260f8ae-805b-4eae-badf-62de0f768867,Control,2
Season-4,52d3005f-a1c7-4ef5-911f-ccc0752f4181,Aggro-Control (Tempo),4
Season-4,52d3005f-a1c7-4ef5-911f-ccc0752f4181,Combo,3
Season-4,52d3005f-a1c7-4ef5-911f-ccc0752f4181,Control,4
Season-4,52eef0d6-24b7-40b7-8403-e8e863d0cd55,Aggro,1
Season-4,52eef0d6-24b7-40b7-8403-e8e863d0cd55,Aggro-Combo,4
Season-4,52eef0d6-24b7-40b7-8403-e8e863d0cd55,Combo,1
Season-4,52eef0d6-24b7-40b7-8403-e8e863d0cd55,Combo-Control,2
Season-4,52eef0d6-24b7-40b7-8403-e8e863d0cd55,Control,1
Season-4,52eef0d6-24b7-40b7-8403-e8e863d0cd55,Control-Aggro (Midrange),2
Season-4,53d4fd57-74b6-42c7-88b1-110e5a8dfc3c,Aggro-Control (Tempo),1
Season-4,53d4fd57-74b6-42c7-88b1-110e5a8dfc3c,Combo,5
Season-4,5427d8a6-ac9e-4e50-bd39-81713b2ade25,Aggro-Control (Tempo),1
Season-4,5427d8a6-ac9e-4e50-bd39-81713b2ade25,Combo,4
Season-4,5427d8a6-ac9e-4e50-bd39-81713b2ade25,Combo-Control,2
Season-4,5427d8a6-ac9e-4e50-bd39-81713b2ade25,Control,1
Season-4,5427d8a6-ac9e-4e50-bd39-81713b2ade25,Control-Aggro (Midrange),1
Season-4,54a3ea87-005e-4985-b2a5-21711d0b71c0,Aggro,1
Season-4,54a3ea87-005e-4985-b2a5-21711d0b71c0,Aggro-Combo,2
Season-4,54a3ea87-005e-4985-b2a5-21711d0b71c0,Combo,2
Season-4,54a3ea87-005e-4985-b2a5-21711d0b71c0,Combo-Control,2
Season-4,54a3ea87-005e-4985-b2a5-21711d0b71c0,Control-Aggro (Midrange),2
Season-4,54f449ff-4025-465e-9ec5-a5cf42c4c9d3,Aggro-Control (Tempo),1
Season-4,54f449ff-4025-465e-9ec5-a5cf42c4c9d3,Combo,4
Season-4,54f449ff-4025-465e-9ec5-a5cf42c4c9d3,Combo-Control,1
Season-4,54f449ff-4025-465e-9ec5-a5cf42c4c9d3,Control,4
Season-4,551c0a45-9515-4e51-84e5-79703832a661,Combo,3
Season-4,551c0a45-9515-4e51-84e5-79703832a661,Combo-Control,3
Season-4,553fb946-2706-475b-89f9-e4355ec9ea2b,Aggro,3
Season-4,553fb946-2706-475b-89f9-e4355ec9ea2b,Control,3
Season-4,553fb946-2706-475b-89f9-e4355ec9ea2b,Control-Aggro (Midrange),1
Season-4,55707746-da6e-46e5-a5ca-7ac843fdc38e,Aggro,6
Season-4,55707746-da6e-46e5-a5ca-7ac843fdc38e,Aggro-Control (Tempo),1
Season-4,55707746-da6e-46e5-a5ca-7ac843fdc38e,Control,2
Season-4,55707746-da6e-46e5-a5ca-7ac843fdc38e,Control-Aggro (Midrange),2
Season-4,55d35442-5ca0-4fd7-8ff1-b7347b3e6690,Aggro,5
Season-4,55d35442-5ca0-4fd7-8ff1-b7347b3e6690,Control,1
Season-4,564caf57-4ba5-4993-a35e-945699c94eb7,Combo,5
Season-4,564caf57-4ba5-4993-a35e-945699c94eb7,Control,1
Season-4,568dd5a6-86f4-4039-87d7-812120c8ab94,Aggro,1
Season-4,568dd5a6-86f4-4039-87d7-812120c8ab94,Aggro-Combo,1
Season-4,568dd5a6-86f4-4039-87d7-812120c8ab94,Combo,5
Season-4,56995b84-2307-4955-9c7c-dc4f04acdc07,Aggro,2
Season-4,56995b84-2307-4955-9c7c-dc4f04acdc07,Aggro-Combo,1
Season-4,56995b84-2307-4955-9c7c-dc4f04acdc07,Aggro-Control (Tempo),1
Season-4,56995b84-2307-4955-9c7c-dc4f04acdc07,Combo,4
Season-4,56995b84-2307-4955-9c7c-dc4f04acdc07,Combo-Control,2
Season-4,56995b84-2307-4955-9c7c-dc4f04acdc07,Control,2
Season-4,57fb0fa7-0c5c-4a75-9461-c51403c30282,Combo,1
Season-4,57fb0fa7-0c5c-4a75-9461-c51403c30282,Control,1
Season-4,586a4c31-65c7-4c7f-b5f6-74b105b2a629,Combo,4
Season-4,586a4c31-65c7-4c7f-b5f6-74b105b2a629,Control,1
Season-4,58c1e824-c8a9-4312-8e4c-a29a26d189a4,Aggro-Combo,1
Season-4,58c1e824-c8a9-4312-8e4c-a29a26d189a4,Control,1
Season-4,59faa45d-868b-4bc7-934c-0e077642e129,Aggro,2
Season-4,59faa45d-868b-4bc7-934c-0e077642e129,Control,2
Season-4,5a077de0-1893-40d0-a499-ee2e6e2258f1,Aggro,3
Season-4,5a077de0-1893-40d0-a499-ee2e6e2258f1,Combo,1
Season-4,5a077de0-1893-40d0-a499-ee2e6e2258f1,Control,1
Season-4,5a10b543-d5d4-42a8-9ee8-dada59a2ad7e,Combo,5
Season-4,5a10b543-d5d4-42a8-9ee8-dada59a2ad7e,Control,1
Season-4,5ab21006-7f61-49e0-8b6a-0397c5d4c3bd,Aggro-Combo,1
Season-4,5ab21006-7f61-49e0-8b6a-0397c5d4c3bd,Combo,7
Season-4,5ab21006-7f61-49e0-8b6a-0397c5d4c3bd,Combo-Control,2
Season-4,5ad36fb2-c44e-4085-ba0d-54277841ad3a,Combo,1
Season-4,5ad36fb2-c44e-4085-ba0d-54277841ad3a,Combo-Control,2
Season-4,5ad36fb2-c44e-4085-ba0d-54277841ad3a,Control,5
Season-4,5ad67b3c-cd5a-497b-8639-9b844e8d517a,Combo,3
Season-4,5ad67b3c-cd5a-497b-8639-9b844e8d517a,Control,3
Season-4,5ad67b3c-cd5a-497b-8639-9b844e8d517a,Control-Aggro (Midrange),2
Season-4,5b8ba842-c662-4686-bca3-93ddb7fa11a6,Aggro,4
Season-4,5b8ba842-c662-4686-bca3-93ddb7fa11a6,Aggro-Control (Tempo),1
Season-4,5b8ba842-c662-4686-bca3-93ddb7fa11a6,Combo-Control,1
Season-4,5b8ba842-c662-4686-bca3-93ddb7fa11a6,Control,3
Season-4,5b8ba842-c662-4686-bca3-93ddb7fa11a6,Control-Aggro (Midrange),1
Season-4,5bb3cb5c-8d66-4f5e-a9a9-917e6045f024,Aggro-Control (Tempo),1
Season-4,5bb3cb5c-8d66-4f5e-a9a9-917e6045f024,Combo-Control,1
Season-4,5bb3cb5c-8d66-4f5e-a9a9-917e6045f024,Control,4
Season-4,5c70da33-ce5d-4b8b-9c1d-9a356a7e196f,Aggro-Combo,1
Season-4,5c70da33-ce5d-4b8b-9c1d-9a356a7e196f,Combo,5
Season-4,5c70da33-ce5d-4b8b-9c1d-9a356a7e196f,Control-Aggro (Midrange),1
Season-4,5cb76266-ae50-4bbc-8f96-d98f309b02d3,Combo-Control,1
Season-4,5cb76266-ae50-4bbc-8f96-d98f309b02d3,Control,4
Season-4,5d10b752-d9cb-419d-a5c4-d4ee1acb655e,Aggro-Control (Tempo),1
Season-4,5d10b752-d9cb-419d-a5c4-d4ee1acb655e,Combo,2
Season-4,5d10b752-d9cb-419d-a5c4-d4ee1acb655e,Control,4
Season-4,5da578b8-19e6-4068-9336-e7cd33c585f1,Aggro-Control (Tempo),1
Season-4,5da578b8-19e6-4068-9336-e7cd33c585f1,Combo,3
Season-4,5da578b8-19e6-4068-9336-e7cd33c585f1,Control,3
Season-4,5de097e5-e960-4404-a370-defe93ce892f,Aggro,1
Season-4,5de097e5-e960-4404-a370-defe93ce892f,Aggro-Combo,2
Season-4,5de097e5-e960-4404-a370-defe93ce892f,Combo-Control,2
Season-4,5de097e5-e960-4404-a370-defe93ce892f,Control-Aggro (Midrange),1
Season-4,5eccf31d-869d-4003-a92b-71b4f4b479ee,Combo-Control,2
Season-4,5eccf31d-869d-4003-a92b-71b4f4b479ee,Control,4
Season-4,5f1cdcba-a04a-4a2f-8bc1-0dd7fa03754d,Aggro-Combo,1
Season-4,5f1cdcba-a04a-4a2f-8bc1-0dd7fa03754d,Combo,5
Season-4,5f608efc-0dbc-4cc3-aadd-ed473bfc29ab,Combo,6
Season-4,5f6927e1-c580-483a-8e2a-6e2deb74800e,Aggro,1
Season-4,5f6927e1-c580-483a-8e2a-6e2deb74800e,Aggro-Control (Tempo),1
Season-4,5f6927e1-c580-483a-8e2a-6e2deb74800e,Combo,4
Season-4,5f6927e1-c580-483a-8e2a-6e2deb74800e,Combo-Control,1
Season-4,5f6927e1-c580-483a-8e2a-6e2deb74800e,Control,2
Season-4,5f6927e1-c580-483a-8e2a-6e2deb74800e,Control-Aggro (Midrange),1
Season-4,605c2218-9d12-4ac3-a721-fca590b89847,Aggro,4
Season-4,605c2218-9d12-4ac3-a721-fca590b89847,Combo-Control,1
Season-4,605c2218-9d12-4ac3-a721-fca590b89847,Control,6
Season-4,60d0e6a6-629a-45a7-bfcb-25ba7156788b,Aggro,1
Season-4,60d0e6a6-629a-45a7-bfcb-25ba7156788b,Aggro-Combo,4
Season-4,60d0e6a6-629a-45a7-bfcb-25ba7156788b,Combo,1
Season-4,60d0e6a6-629a-45a7-bfcb-25ba7156788b,Combo-Control,1
Season-4,60d0e6a6-629a-45a7-bfcb-25ba7156788b,Control,1
Season-4,60d0e6a6-629a-45a7-bfcb-25ba7156788b,Control-Aggro (Midrange),3
Season-4,612b2e6e-fe8d-49ad-b845-6fa7fa59ffd1,Aggro,1
Season-4,612b2e6e-fe8d-49ad-b845-6fa7fa59ffd1,Combo,2
Season-4,612b2e6e-fe8d-49ad-b845-6fa7fa59ffd1,Combo-Control,1
Season-4,612b2e6e-fe8d-49ad-b845-6fa7fa59ffd1,Control,3
Season-4,612b2e6e-fe8d-49ad-b845-6fa7fa59ffd1,Control-Aggro (Midrange),1
Season-4,6151b583-3aa7-4be8-9d05-d5e53f19c6c9,Aggro-Combo,2
Season-4,6151b583-3aa7-4be8-9d05-d5e53f19c6c9,Combo,3
Season-4,6151b583-3aa7-4be8-9d05-d5e53f19c6c9,Combo-Control,2
Season-4,6151b583-3aa7-4be8-9d05-d5e53f19c6c9,Control,2
Season-4,6151b583-3aa7-4be8-9d05-d5e53f19c6c9,Control-Aggro (Midrange),1
Season-4,6171e136-1167-4329-acb2-6853d3a814e5,Combo,3
Season-4,61a28870-cf78-4323-9d82-cee764067764,Combo,2
Season-4,61a28870-cf78-4323-9d82-cee764067764,Combo-Control,1
Season-4,61a28870-cf78-4323-9d82-cee764067764,Control-Aggro (Midrange),1
Season-4,62b3f560-262b-4bc3-9aef-535fd7082c28,Aggro-Combo,1
Season-4,62b3f560-262b-4bc3-9aef-535fd7082c28,Combo,3
Season-4,62b3f560-262b-4bc3-9aef-535fd7082c28,Combo-Control,1
Season-4,62d37423-3445-412a-9abd-0480da404637,Aggro,1
Season-4,62d37423-3445-412a-9abd-0480da404637,Combo,7
Season-4,63af3c26-5b1f-46f6-9aa2-036c615bf5ea,Aggro-Combo,1
Season-4,63af3c26-5b1f-46f6-9aa2-036c615bf5ea,Combo,4
Season-4,63af3c26-5b1f-46f6-9aa2-036c615bf5ea,Control,1
Season-4,63c59228-c742-4abd-b4d7-9f7880190e95,Aggro,2
Season-4,63c59228-c742-4abd-b4d7-9f7880190e95,Aggro-Combo,1
Season-4,63c59228-c742-4abd-b4d7-9f7880190e95,Combo,1
Season-4,63c59228-c742-4abd-b4d7-9f7880190e95,Combo-Control,2
Season-4,63c59228-c742-4abd-b4d7-9f7880190e95,Control,3
Season-4,63c59228-c742-4abd-b4d7-9f7880190e95,Control-Aggro (Midrange),2
Season-4,641b21e1-9188-4bc3-96e8-cda2acbc5ed5,Combo,8
Season-4,641b21e1-9188-4bc3-96e8-cda2acbc5ed5,Control,2
Season-4,652236c2-84ef-45e4-b5fc-ed6170bc3d6c,Aggro-Control (Tempo),1
Season-4,652236c2-84ef-45e4-b5fc-ed6170bc3d6c,Combo-Control,1
Season-4,652236c2-84ef-45e4-b5fc-ed6170bc3d6c,Control,3
Season-4,658cfcb7-81b7-48c6-9dd2-1663d06108cf,Aggro-Control (Tempo),1
Season-4,661fc907-7003-45c6-820c-9616e9a71c30,Aggro-Control (Tempo),1
Season-4,661fc907-7003-45c6-820c-9616e9a71c30,Combo,1
Season-4,66d80dd1-b944-4cb2-8578-b4dbcabbbc1e,Aggro-Control (Tempo),2
Season-4,66d80dd1-b944-4cb2-8578-b4dbcabbbc1e,Combo,1
Season-4,66d80dd1-b944-4cb2-8578-b4dbcabbbc1e,Control-Aggro (Midrange),3
Season-4,671c008a-8ff8-42d7-9e03-6d8a9ddace67,Aggro,1
Season-4,671c008a-8ff8-42d7-9e03-6d8a9ddace67,Combo,5
Season-4,672b9b16-daef-44e6-9a3a-cfd9f3c78bc7,Aggro-Control (Tempo),1
Season-4,672b9b16-daef-44e6-9a3a-cfd9f3c78bc7,Combo,5
Season-4,672b9b16-daef-44e6-9a3a-cfd9f3c78bc7,Control,3
Season-4,68841ca8-a043-4f30-9a17-e983ed960bc2,Combo,8
Season-4,68841ca8-a043-4f30-9a17-e983ed960bc2,Control,1
Season-4,68841ca8-a043-4f30-9a17-e983ed960bc2,Control-Aggro (Midrange),2
Season-4,68924203-c3d9-41ce-8ca8-c6dd491eb3ca,Aggro-Control (Tempo),3
Season-4,68924203-c3d9-41ce-8ca8-c6dd491eb3ca,Combo,5
Season-4,68924203-c3d9-41ce-8ca8-c6dd491eb3ca,Combo-Control,1
Season-4,68924203-c3d9-41ce-8ca8-c6dd491eb3ca,Control,2
Season-4,68c72226-6f52-4322-8b14-18737293dfa0,Aggro,1
Season-4,68c72226-6f52-4322-8b14-18737293dfa0,Combo,5
Season-4,68c72226-6f52-4322-8b14-18737293dfa0,Combo-Control,1
Season-4,68c72226-6f52-4322-8b14-18737293dfa0,Control,1
Season-4,6920c895-bc98-4871-a53f-219fa27a74e5,Aggro-Control (Tempo),1
Season-4,6920c895-bc98-4871-a53f-219fa27a74e5,Combo,5
Season-4,6920c895-bc98-4871-a53f-219fa27a74e5,Combo-Control,1
Season-4,6920c895-bc98-4871-a53f-219fa27a74e5,Control,3
Season-4,6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d,Aggro,2
Season-4,6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d,Combo,2
Season-4,6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d,Combo-Control,1
Season-4,6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d,Control,1
Season-4,6989018c-37b1-4282-a4af-9cc97f160b4d,Aggro,4
Season-4,6989018c-37b1-4282-a4af-9cc97f160b4d,Aggro-Combo,1
Season-4,6989018c-37b1-4282-a4af-9cc97f160b4d,Combo,2
Season-4,6989018c-37b1-4282-a4af-9cc97f160b4d,Combo-Control,2
Season-4,6989018c-37b1-4282-a4af-9cc97f160b4d,Control,2
Season-4,69af2825-18c2-4463-b6ba-42eaa070ccc1,Aggro-Control (Tempo),1
Season-4,69af2825-18c2-4463-b6ba-42eaa070ccc1,Combo-Control,1
Season-4,69af2825-18c2-4463-b6ba-42eaa070ccc1,Control,1
Season-4,69af2825-18c2-4463-b6ba-42eaa070ccc1,Control-Aggro (Midrange),3
Season-4,69c1b656-1d67-499c-bf0f-417682a86c7d,Aggro,1
Season-4,69c1b656-1d67-499c-bf0f-417682a86c7d,Combo,1
Season-4,69c1b656-1d67-499c-bf0f-417682a86c7d,Control,2
Season-4,69c68c95-b788-43b1-9f22-1b22c5a00b25,Aggro,1
Season-4,69c68c95-b788-43b1-9f22-1b22c5a00b25,Combo,3
Season-4,69c68c95-b788-43b1-9f22-1b22c5a00b25,Combo-Control,2
Season-4,69c68c95-b788-43b1-9f22-1b22c5a00b25,Control,4
Season-4,69c68c95-b788-43b1-9f22-1b22c5a00b25,Control-Aggro (Midrange),1
Season-4,6a058e68-70af-4a64-859c-c881e5578368,Aggro,5
Season-4,6a058e68-70af-4a64-859c-c881e5578368,Combo,4
Season-4,6a058e68-70af-4a64-859c-c881e5578368,Control,1
Season-4,6aa5cc65-f8f1-4f6f-8b4e-2fedccbda684,Aggro-Combo,2
Season-4,6aa5cc65-f8f1-4f6f-8b4e-2fedccbda684,Combo-Control,1
Season-4,6aa5cc65-f8f1-4f6f-8b4e-2fedccbda684,Control-Aggro (Midrange),1
Season-4,6bbf7394-9b17-45f8-a25b-d865e8452b2c,Aggro-Control (Tempo),2
Season-4,6bbf7394-9b17-45f8-a25b-d865e8452b2c,Combo,2
Season-4,6bbf7394-9b17-45f8-a25b-d865e8452b2c,Control,5
Season-4,6bcafc2e-cef6-412d-8c5d-1658c3337292,Aggro,2
Season-4,6bcafc2e-cef6-412d-8c5d-1658c3337292,Aggro-Control (Tempo),1
Season-4,6be9b1d5-9ab8-4adb-ba54-2c0117e842fa,Combo,6
